snapshot,K,m,batch,start,method,phi,time_s,iters,delta,active,converged,solver_success
K6_mid_m2248,6,2248,15,2,ccp,0.08960183787283482,0.12938691722229123,6,5.537237335317968e-15,5,1,1
K6_mid_m2248,6,2248,15,2,ipopt,0.08229492116294546,0.12683558324351907,100,0.00035474149523125054,2,0,0
K6_mid_m2248,6,2248,15,3,ccp,0.09131933088783223,0.10635970905423164,5,6.684097719755755e-13,5,1,1
K6_mid_m2248,6,2248,15,3,ipopt,0.0806851324615025,0.13505458272993565,100,0.0044950508233769365,2,0,0
K6_mid_m2248,6,2248,15,4,ccp,0.07520152336619584,0.08437749976292253,4,1.1025069746040117e-12,5,1,1
K6_mid_m2248,6,2248,15,4,ipopt,0.07449289716682646,0.1351769589819014,100,0.0002948492717475826,2,0,0
K6_mid_m2248,6,2248,15,5,ccp,0.08241593580041802,0.10747158341109753,5,3.137587412105347e-12,6,1,1
K6_mid_m2248,6,2248,15,5,ipopt,0.07884690662292873,0.13791225012391806,100,0.002495508794850873,3,0,0
K6_mid_m2248,6,2248,15,6,ccp,0.08318859044656705,0.10785224987193942,5,-8.326672684688674e-17,6,1,1
K6_mid_m2248,6,2248,15,6,ipopt,0.06357642723532562,0.15074437530711293,100,0.015673635343350284,1,0,0
K6_mid_m2248,6,2248,15,7,ccp,0.09366006232409159,0.10611258307471871,5,1.3031242751537775e-14,6,1,1
K6_mid_m2248,6,2248,15,7,ipopt,0.06432320812480016,0.16760608414188027,100,0.0010866026290399927,1,0,0
K6_mid_m2248,6,2248,15,8,ccp,0.07789652719728415,0.08634879207238555,4,3.700528730665731e-09,3,1,1
K6_mid_m2248,6,2248,15,8,ipopt,0.0778650732608423,0.12735400022938848,100,3.126350069483641e-05,2,0,0
K6_mid_m2248,6,2248,15,9,ccp,0.09918879118678396,0.10498525016009808,5,5.467848396278896e-15,4,1,1
K6_mid_m2248,6,2248,15,9,ipopt,0.062067516117161756,0.1331877908669412,100,0.02686428475319176,1,0,0
K6_mid_m2248,6,2248,16,0,ccp,0.0880404190889271,0.08334362460300326,4,5.412337245047638e-15,6,1,1
K6_mid_m2248,6,2248,16,0,ipopt,0.08341840852482629,0.18028379091992974,100,0.004457132479822434,1,0,0
K6_mid_m2248,6,2248,16,1,ccp,0.08713808547402953,0.0838302499614656,4,9.612080437149118e-10,4,1,1
K6_mid_m2248,6,2248,16,1,ipopt,0.09004346573921101,0.1609618328511715,100,7.349916841717374e-05,3,0,0
K6_mid_m2248,6,2248,16,2,ccp,0.0911856810957524,0.10587349999696016,5,3.1380252563106836e-10,4,1,1
K6_mid_m2248,6,2248,16,2,ipopt,0.08840144926669033,0.1291506658308208,100,0.002024099694555803,2,0,0
K6_mid_m2248,6,2248,16,3,ccp,0.0868908499732881,0.08574545802548528,4,2.4175106361212784e-14,2,1,1
K6_mid_m2248,6,2248,16,3,ipopt,0.1066583367732613,0.11909395782276988,100,0.0013889747919346856,2,0,0
K6_mid_m2248,6,2248,16,4,ccp,0.07185031967277705,0.08563316566869617,4,7.51468598458871e-09,5,1,1
K6_mid_m2248,6,2248,16,4,ipopt,0.06229411727247456,0.12628404097631574,100,0.00822502430423782,1,0,0
K6_mid_m2248,6,2248,16,5,ccp,0.07184424952162521,0.08422304131090641,4,2.0035231806936338e-10,5,1,1
K6_mid_m2248,6,2248,16,5,ipopt,0.07068759848549329,0.152793041896075,100,1.0895675444932973e-05,4,0,0
K6_mid_m2248,6,2248,16,6,ccp,0.08282645854541376,0.10753391729667783,5,1.24144777791102e-10,6,1,1
K6_mid_m2248,6,2248,16,6,ipopt,0.08281167853914267,0.1580227087251842,100,1.4506101982336705e-05,3,0,0
K6_mid_m2248,6,2248,16,7,ccp,0.08585358415082961,0.17520341696217656,8,8.447645361009393e-12,5,1,1
K6_mid_m2248,6,2248,16,7,ipopt,0.08160104516651404,0.15593008371070027,100,0.0007269238002727274,4,0,0
K6_mid_m2248,6,2248,16,8,ccp,0.07868340988299787,0.1294528329744935,6,3.6359804056473877e-13,4,1,1
K6_mid_m2248,6,2248,16,8,ipopt,0.08303216936380889,0.16938624996691942,100,0.0010243123836042173,4,0,0
K6_mid_m2248,6,2248,16,9,ccp,0.08898540419957685,0.10302025033161044,5,7.66053886991358e-15,3,1,1
K6_mid_m2248,6,2248,16,9,ipopt,0.06007262734878445,0.1268998752348125,100,0.019581011996627457,1,0,0
K6_mid_m2248,6,2248,17,0,ccp,0.08557271902758201,0.12903654109686613,6,7.646661082105766e-15,5,1,1
K6_mid_m2248,6,2248,17,0,ipopt,0.07841558007834745,0.148072165902704,100,0.0038918479401619938,1,0,0
K6_mid_m2248,6,2248,17,1,ccp,0.08380415013194926,0.08384412480518222,4,1.4183067220674417e-10,5,1,1
K6_mid_m2248,6,2248,17,1,ipopt,0.06627259551391343,0.12829654198139906,100,0.013509185386695988,1,0,0
K6_mid_m2248,6,2248,17,2,ccp,0.08960183787271699,0.10450591705739498,5,1.2427558981897846e-13,5,1,1
K6_mid_m2248,6,2248,17,2,ipopt,0.06553141685798602,0.1777201252989471,100,0.013935653380525714,1,0,0
K6_mid_m2248,6,2248,17,3,ccp,0.08491235491433018,0.1060374160297215,5,8.505537940628471e-11,5,1,1
K6_mid_m2248,6,2248,17,3,ipopt,0.06657919965456119,0.1231036251410842,100,0.011202175314689644,2,0,0
K6_mid_m2248,6,2248,17,4,ccp,0.09240551465640198,0.12777904188260436,6,2.9740016005419534e-11,4,1,1
K6_mid_m2248,6,2248,17,4,ipopt,0.0635503249563992,0.1384821250103414,100,0.01480087632708442,1,0,0
K6_mid_m2248,6,2248,17,5,ccp,0.07355197914668961,0.08680016687139869,4,1.4224510458404893e-11,6,1,1
K6_mid_m2248,6,2248,17,5,ipopt,0.0630913396915988,0.1412584581412375,100,0.009664605164965118,1,0,0
K6_mid_m2248,6,2248,17,6,ccp,0.07389674834643338,0.08450466580688953,4,2.46206430243312e-10,6,1,1
K6_mid_m2248,6,2248,17,6,ipopt,0.07203842924801446,0.13761591725051403,100,0.0020983092497001837,2,0,0
K6_mid_m2248,6,2248,17,7,ccp,0.09269835152213722,0.10562333418056369,5,7.974731985882499e-13,5,1,1
K6_mid_m2248,6,2248,17,7,ipopt,0.08770063400413948,0.15331820771098137,100,0.00027642435056010606,3,0,0
K6_mid_m2248,6,2248,17,8,ccp,0.09918879118678608,0.12740533333271742,6,5.009881398621019e-15,4,1,1
K6_mid_m2248,6,2248,17,8,ipopt,0.061713695807119745,0.11533879209309816,100,0.004016778657094253,2,0,0
K6_mid_m2248,6,2248,17,9,ccp,0.10810863826858325,0.08574124984443188,4,8.199751988513526e-11,3,1,1
K6_mid_m2248,6,2248,17,9,ipopt,0.08364313216267655,0.1398830828256905,100,0.00400012580513423,1,0,0
K6_mid_m2248,6,2248,18,0,ccp,0.1004055747096774,0.08372041676193476,4,2.630740070230786e-11,4,1,1
K6_mid_m2248,6,2248,18,0,ipopt,0.09985380461964491,0.1280574998818338,100,0.00036374279136129617,2,0,0
K6_mid_m2248,6,2248,18,1,ccp,0.10038549892131927,0.08599729184061289,4,1.254119030846823e-11,4,1,1
K6_mid_m2248,6,2248,18,1,ipopt,0.10038185829651436,0.12520370772108436,100,3.639204843350341e-06,2,0,0
K6_mid_m2248,6,2248,18,2,ccp,0.0869181744982576,0.10585074964910746,5,5.3290705182007514e-14,3,1,1
K6_mid_m2248,6,2248,18,2,ipopt,0.08251608487552657,0.28568512480705976,100,6.463054611202668e-06,2,0,0
K6_mid_m2248,6,2248,18,3,ccp,0.10107882696355983,0.08345170831307769,4,3.2236386754425084e-09,5,1,1
K6_mid_m2248,6,2248,18,3,ipopt,0.07074534607386376,0.11479516606777906,100,0.026493096762454066,1,0,0
K6_mid_m2248,6,2248,18,4,ccp,0.07693792106665859,0.0850212499499321,4,3.224230604725875e-11,4,1,1
K6_mid_m2248,6,2248,18,4,ipopt,0.08988653822851822,0.1246502916328609,100,0.00022045071138229733,2,0,0
K6_mid_m2248,6,2248,18,5,ccp,0.0930004056510563,0.08456075005233288,4,2.135614046716583e-10,4,1,1
K6_mid_m2248,6,2248,18,5,ipopt,0.09258397681606878,0.1396519159898162,100,0.0003995586879092655,3,0,0
K6_mid_m2248,6,2248,18,6,ccp,0.1025678134424367,0.13177241617813706,6,1.5299202599239337e-09,3,1,1
K6_mid_m2248,6,2248,18,6,ipopt,0.06553787742564887,0.17262666719034314,100,1.822882024493655e-07,5,0,0
K6_mid_m2248,6,2248,18,7,ccp,0.09189652488028639,0.10544649977236986,5,1.062339938240342e-10,4,1,1
K6_mid_m2248,6,2248,18,7,ipopt,0.09033388477868626,0.14854287495836616,100,0.002491881398184556,2,0,0
K6_mid_m2248,6,2248,18,8,ccp,0.08817528441791297,0.08475408283993602,4,9.74258243524595e-10,4,1,1
K6_mid_m2248,6,2248,18,8,ipopt,0.0625903701319771,0.126866958104074,100,0.018014321212296916,1,0,0
K6_mid_m2248,6,2248,18,9,ccp,0.07992095420432888,0.08387370780110359,4,2.6390972740486518e-12,5,1,1
K6_mid_m2248,6,2248,18,9,ipopt,0.0631366607394269,0.16906895814463496,100,0.0001406681727106479,2,0,0
K6_mid_m2248,6,2248,19,0,ccp,0.1010788278380099,0.10823004227131605,5,2.349186456473973e-09,5,1,1
K6_mid_m2248,6,2248,19,0,ipopt,0.0686122009655857,0.1707567502744496,100,0.01928785093403218,1,0,0
K6_mid_m2248,6,2248,19,1,ccp,0.08270756801351598,0.10719250002875924,5,1.8417212199750566e-13,5,1,1
K6_mid_m2248,6,2248,19,1,ipopt,0.06590378274359666,0.15068724984303117,100,0.013081951681163606,1,0,0
K6_mid_m2248,6,2248,19,2,ccp,0.09182848925404993,0.10851170821115375,5,6.82509604388315e-13,6,1,1
K6_mid_m2248,6,2248,19,2,ipopt,0.06351545373020981,0.17311858385801315,100,0.016778530713720013,1,0,0
K6_mid_m2248,6,2248,19,3,ccp,0.07673220150555154,0.08425937499850988,4,2.0549205392850212e-10,3,1,1
K6_mid_m2248,6,2248,19,3,ipopt,0.06295106597071357,0.1638756669126451,100,0.011534841333542475,1,0,0
K6_mid_m2248,6,2248,19,4,ccp,0.09329481613097074,0.10535370791330934,5,5.298422811605974e-11,4,1,1
K6_mid_m2248,6,2248,19,4,ipopt,0.06267133951824286,0.15154920797795057,100,0.019434476668739056,1,0,0
K6_mid_m2248,6,2248,19,5,ccp,0.07389674856417618,0.08411862468346953,4,2.846380076082511e-11,6,1,1
K6_mid_m2248,6,2248,19,5,ipopt,0.061152662575029756,0.14304125029593706,100,0.011025266516522664,1,0,0
K6_mid_m2248,6,2248,19,6,ccp,0.07631459556675108,0.08526279171928763,4,6.946778263738906e-09,4,1,1
K6_mid_m2248,6,2248,19,6,ipopt,0.06067067855398807,0.13169337483122945,100,0.009834918437825538,1,0,0
K6_mid_m2248,6,2248,19,7,ccp,0.08864788753739118,0.10554541694000363,5,2.3869795029440866e-15,5,1,1
K6_mid_m2248,6,2248,19,7,ipopt,0.06040997758212454,0.15272400015965104,100,0.017397811956651056,1,0,0
K6_mid_m2248,6,2248,19,8,ccp,0.07768562471273002,0.10429937532171607,5,-2.8983759836620493e-13,4,1,1
K6_mid_m2248,6,2248,19,8,ipopt,0.07631523770727607,0.12985254218801856,100,0.005010447365199025,2,0,0
K6_mid_m2248,6,2248,19,9,ccp,0.08960183787278063,0.13116070814430714,6,5.96189764223709e-14,5,1,1
K6_mid_m2248,6,2248,19,9,ipopt,0.0609969567769913,0.14780891593545675,100,0.0018052207210641005,2,0,0
K6_late_m4309,6,4309,0,0,ccp,0.04813237478455469,0.25966304214671254,5,8.292297404288718e-12,6,1,1
K6_late_m4309,6,4309,0,0,ipopt,0.04302965613718397,0.2136154999025166,100,8.336401663408544e-06,3,0,0
K6_late_m4309,6,4309,0,1,ccp,0.047016277176167194,0.2309684162028134,4,2.3339545573985987e-11,5,1,1
K6_late_m4309,6,4309,0,1,ipopt,0.04631103838401905,0.2136292909272015,100,6.643941695777533e-06,2,0,0
K6_late_m4309,6,4309,0,2,ccp,0.048709162769457595,0.2901493748649955,5,6.558642517973112e-13,6,1,1
K6_late_m4309,6,4309,0,2,ipopt,0.03631008161685985,0.21676808269694448,100,0.006913054473271389,1,0,0
K6_late_m4309,6,4309,0,3,ccp,0.04885904789444628,0.29778654081746936,5,3.687352992387538e-10,5,1,1
K6_late_m4309,6,4309,0,3,ipopt,0.03613511864032966,0.18881904194131494,100,0.008744432533952774,1,0,0
K6_late_m4309,6,4309,0,4,ccp,0.05641041873864923,0.40999820781871676,7,6.784295347728175e-13,5,1,1
K6_late_m4309,6,4309,0,4,ipopt,0.045822523635504785,0.1886096252128482,100,0.0008272458305305305,2,0,0
K6_late_m4309,6,4309,0,5,ccp,0.049727950837523995,0.29108574986457825,5,3.649858193455202e-15,4,1,1
K6_late_m4309,6,4309,0,5,ipopt,0.04893107001908609,0.16519175004214048,100,0.00028726541541861106,2,0,0
K6_late_m4309,6,4309,0,6,ccp,0.043010340614048535,0.23428854206576943,4,2.20291576646936e-10,6,1,1
K6_late_m4309,6,4309,0,6,ipopt,0.03470076767748997,0.17735541705042124,100,0.006504441123809657,1,0,0
K6_late_m4309,6,4309,0,7,ccp,0.04850741311045349,0.23549933265894651,4,5.672903452547118e-09,4,1,1
K6_late_m4309,6,4309,0,7,ipopt,0.04394999754687923,0.20447770785540342,100,0.003163417253112845,2,0,0
K6_late_m4309,6,4309,0,8,ccp,0.04216367187622193,0.29239758383482695,5,1.3255091468877822e-12,5,1,1
K6_late_m4309,6,4309,0,8,ipopt,0.04748710789878831,0.18452829215675592,100,0.00039476858443460855,3,0,0
K6_late_m4309,6,4309,0,9,ccp,0.05127337688636961,0.3524985001422465,6,1.3372573881564875e-11,5,1,1
K6_late_m4309,6,4309,0,9,ipopt,0.04461213397567809,0.17402087477967143,100,0.004647755490695751,2,0,0
K6_late_m4309,6,4309,1,0,ccp,0.05416624459695875,0.2892057918943465,5,1.6639467581569534e-13,5,1,1
K6_late_m4309,6,4309,1,0,ipopt,0.04698094174729324,0.20985408406704664,100,0.0031654224793205774,2,0,0
K6_late_m4309,6,4309,1,1,ccp,0.05508043704769726,0.348709125071764,6,1.9816093210778263e-13,4,1,1
K6_late_m4309,6,4309,1,1,ipopt,0.03506690622211352,0.1606417503207922,100,0.014279864810093752,1,0,0
K6_late_m4309,6,4309,1,2,ccp,0.03997658546710258,0.23299254197627306,4,5.187129059613937e-10,5,1,1
K6_late_m4309,6,4309,1,2,ipopt,0.03864294855835914,0.17071454180404544,100,0.0004609813929565554,2,0,0
K6_late_m4309,6,4309,1,3,ccp,0.0565490814884011,0.35510670905932784,6,3.4331401541076723e-09,4,1,1
K6_late_m4309,6,4309,1,3,ipopt,0.04317041781829817,0.21644287463277578,100,0.00019234131019283535,5,0,0
K6_late_m4309,6,4309,1,4,ccp,0.04856227698483696,0.34917254094034433,6,6.024247142799588e-10,4,1,1
K6_late_m4309,6,4309,1,4,ipopt,0.06368129003677479,0.1786347501911223,100,0.0011517303302467224,2,0,0
K6_late_m4309,6,4309,1,5,ccp,0.044303064606490646,0.28837249986827374,5,2.3107391694532353e-10,6,1,1
K6_late_m4309,6,4309,1,5,ipopt,0.03245589330408502,0.17195624997839332,100,0.005430701232722011,1,0,0
K6_late_m4309,6,4309,1,6,ccp,0.03967276659308779,0.3552703750319779,6,2.011296240667093e-09,6,1,1
K6_late_m4309,6,4309,1,6,ipopt,0.03174663540791239,0.19977241707965732,100,0.002323163595866387,1,0,0
K6_late_m4309,6,4309,1,7,ccp,0.04432132968963274,0.2944446671754122,5,8.037320808895743e-14,5,1,1
K6_late_m4309,6,4309,1,7,ipopt,0.04514300045184488,0.18451858311891556,100,1.8571183109175604e-06,3,0,0
K6_late_m4309,6,4309,1,8,ccp,0.0459452376576575,0.3514520828612149,6,-3.400058012914542e-16,4,1,1
K6_late_m4309,6,4309,1,8,ipopt,0.03140965277077428,0.18787174997851253,100,0.004386025083044781,1,0,0
K6_late_m4309,6,4309,1,9,ccp,0.06283907547955564,0.41345570888370275,7,1.1003933875208816e-11,3,1,1
K6_late_m4309,6,4309,1,9,ipopt,0.05667513079516902,0.1843326659873128,100,0.0020511604511620762,2,0,0
K6_late_m4309,6,4309,2,0,ccp,0.054215805324727154,0.2885692501440644,5,1.1865855520376556e-10,4,1,1
K6_late_m4309,6,4309,2,0,ipopt,0.05378824636807892,0.3495487500913441,100,0.0008152875935968432,1,0,0
K6_late_m4309,6,4309,2,1,ccp,0.04904068915266267,0.28629233315587044,5,7.230327447871332e-15,6,1,1
K6_late_m4309,6,4309,2,1,ipopt,0.05024344903183606,0.20000379160046577,100,0.00013436642512632685,3,0,0
K6_late_m4309,6,4309,2,2,ccp,0.048657728514572555,0.2333285417407751,4,3.0389122954166403e-09,5,1,1
K6_late_m4309,6,4309,2,2,ipopt,0.04783310107326157,0.18067529099062085,100,0.0003732758830326602,3,0,0
K6_late_m4309,6,4309,2,3,ccp,0.04897921485089968,0.23180049983784556,4,1.1962217466576774e-09,6,1,1
K6_late_m4309,6,4309,2,3,ipopt,0.0380655402231864,0.1704640001989901,100,0.009011564315954498,1,0,0
K6_late_m4309,6,4309,2,4,ccp,0.05032137529092519,0.35339016700163484,6,8.174017018802715e-15,3,1,1
K6_late_m4309,6,4309,2,4,ipopt,0.03985814106327628,0.22920829197391868,100,0.004904009333234233,2,0,0
K6_late_m4309,6,4309,2,5,ccp,0.048132374790852916,0.2902446249499917,5,1.9944046414366312e-12,6,1,1
K6_late_m4309,6,4309,2,5,ipopt,0.035019204491902975,0.18552695773541927,100,0.010405213222592483,1,0,0
K6_late_m4309,6,4309,2,6,ccp,0.050575538700991,0.2908804998733103,5,2.2273849431542203e-15,4,1,1
K6_late_m4309,6,4309,2,6,ipopt,0.04669173449594004,0.16913479194045067,100,0.00114231132460018,2,0,0
K6_late_m4309,6,4309,2,7,ccp,0.05443206931395367,0.34914237493649125,6,3.063688192028735e-11,4,1,1
K6_late_m4309,6,4309,2,7,ipopt,0.034110591316311265,0.1920196251012385,100,0.0078084028102132705,1,0,0
K6_late_m4309,6,4309,2,8,ccp,0.056410417168918814,0.3581370832398534,6,1.5704083172751737e-09,5,1,1
K6_late_m4309,6,4309,2,8,ipopt,0.03399442178610314,0.18194170808419585,100,0.009425977135850992,1,0,0
K6_late_m4309,6,4309,2,9,ccp,0.04050507171606837,0.2941934592090547,5,5.101613576030672e-13,5,1,1
K6_late_m4309,6,4309,2,9,ipopt,0.03354052137733385,0.2128482088446617,100,0.0044025144271833475,1,0,0
K6_late_m4309,6,4309,3,0,ccp,0.05017723385922179,0.23391904216259718,4,5.2638449155040234e-14,6,1,1
K6_late_m4309,6,4309,3,0,ipopt,0.047493330020770136,0.219030249863863,77,0.0021294052382114376,2,0,0
K6_late_m4309,6,4309,3,1,ccp,0.06301012175273987,0.23766966722905636,4,8.079486010781345e-09,4,1,1
K6_late_m4309,6,4309,3,1,ipopt,0.042424068830835396,0.22224987531080842,100,0.01008560053203053,1,0,0
K6_late_m4309,6,4309,3,2,ccp,0.04829639106135971,0.41023208294063807,7,3.89459298144601e-13,5,1,1
K6_late_m4309,6,4309,3,2,ipopt,0.047658036529233595,0.1922056656330824,100,0.0003181539230182884,2,0,0
K6_late_m4309,6,4309,3,3,ccp,0.04823516610086826,0.2913660411722958,5,1.9859808242372878e-13,4,1,1
K6_late_m4309,6,4309,3,3,ipopt,0.037576436676403355,0.18760745925828815,100,0.008268570918918361,1,0,0
K6_late_m4309,6,4309,3,4,ccp,0.05338166953523605,0.2912649167701602,5,1.5316359291972503e-12,4,1,1
K6_late_m4309,6,4309,3,4,ipopt,0.040465645426353565,0.2730666249990463,100,0.0051440523135216285,1,0,0
K6_late_m4309,6,4309,3,5,ccp,0.06568872581351921,0.35024437541142106,6,7.813194535799539e-15,4,1,1
K6_late_m4309,6,4309,3,5,ipopt,0.04969490476542854,0.18190150009468198,100,0.0026214611910191365,2,0,0
K6_late_m4309,6,4309,3,6,ccp,0.04876865519081388,0.3523177090100944,6,7.170548876889171e-12,3,1,1
K6_late_m4309,6,4309,3,6,ipopt,0.03636273801289251,0.17071920866146684,100,0.008984998239738279,1,0,0
K6_late_m4309,6,4309,3,7,ccp,0.05224887113563274,0.23111241683363914,4,5.5490334549546105e-14,3,1,1
K6_late_m4309,6,4309,3,7,ipopt,0.036213981188121996,0.16803512489423156,100,0.013099994266575009,1,0,0
K6_late_m4309,6,4309,3,8,ccp,0.048285140507594124,0.2351842918433249,4,7.321850070685088e-11,5,1,1
K6_late_m4309,6,4309,3,8,ipopt,0.03550574381192719,0.2007679999805987,100,0.011611215897322683,1,0,0
K6_late_m4309,6,4309,3,9,ccp,0.04828513976628727,0.23362145898863673,4,8.145260507741447e-10,5,1,1
K6_late_m4309,6,4309,3,9,ipopt,0.04826457363333803,0.2757005002349615,100,3.7047609313944907e-06,2,0,0
K6_late_m4309,6,4309,4,0,ccp,0.04677431678668911,0.23223220882937312,4,7.202466102695926e-09,5,1,1
K6_late_m4309,6,4309,4,0,ipopt,0.04631199208646179,0.27918450022116303,100,0.0004223485494085702,2,0,0
K6_late_m4309,6,4309,4,1,ccp,0.047398417629462605,0.2338453340344131,4,9.711801397804809e-09,4,1,1
K6_late_m4309,6,4309,4,1,ipopt,0.04373614086910342,0.1764897909015417,100,0.00018535190070324142,2,0,0
K6_late_m4309,6,4309,4,2,ccp,0.04314856363437753,0.2352982498705387,4,8.633710343874945e-10,3,1,1
K6_late_m4309,6,4309,4,2,ipopt,0.0418382738529143,0.1968309166841209,100,7.903768934970634e-05,3,0,0
K6_late_m4309,6,4309,4,3,ccp,0.042542153096314664,0.2879059170372784,5,1.6151663340124855e-13,4,1,1
K6_late_m4309,6,4309,4,3,ipopt,0.03580400509002545,0.19878504192456603,100,1.891004414750208e-06,2,0,0
K6_late_m4309,6,4309,4,4,ccp,0.046273504902370796,0.2919745002873242,5,2.745524571579061e-10,3,1,1
K6_late_m4309,6,4309,4,4,ipopt,0.04621620968886187,0.19865716621279716,100,5.448127465242092e-05,2,0,0
K6_late_m4309,6,4309,4,5,ccp,0.05567853288077792,0.285797624848783,5,1.866963250662934e-10,4,1,1
K6_late_m4309,6,4309,4,5,ipopt,0.05263284843434146,0.17774199973791838,100,0.0022258354075863768,2,0,0
K6_late_m4309,6,4309,4,6,ccp,0.04488967499740774,0.29108620807528496,5,3.740063814205996e-15,6,1,1
K6_late_m4309,6,4309,4,6,ipopt,0.033981327408069535,0.2958049583248794,100,0.005598309168843879,1,0,0
K6_late_m4309,6,4309,4,7,ccp,0.04034738290661417,0.29394833324477077,5,3.3984620673166432e-12,5,1,1
K6_late_m4309,6,4309,4,7,ipopt,0.03393549403540373,0.24394383328035474,100,0.0048120978851444035,1,0,0
K6_late_m4309,6,4309,4,8,ccp,0.04963658832553334,0.2928748750127852,5,1.969209517671544e-11,5,1,1
K6_late_m4309,6,4309,4,8,ipopt,0.033659390710707976,0.1772237499244511,100,0.008321487161868299,1,0,0
K6_late_m4309,6,4309,4,9,ccp,0.05421580544338317,0.2902473332360387,5,2.373101715136272e-15,4,1,1
K6_late_m4309,6,4309,4,9,ipopt,0.03337261933972463,0.16069879196584225,100,0.014760737125016993,1,0,0
K6_late_m4309,6,4309,5,0,ccp,0.053367871898872515,0.29000112507492304,5,6.384857920149756e-12,4,1,1
K6_late_m4309,6,4309,5,0,ipopt,0.05222817862935368,0.22847995907068253,100,0.00021620622023509756,2,0,0
K6_late_m4309,6,4309,5,1,ccp,0.054117997911966725,0.23210466699674726,4,4.114342894157019e-11,5,1,1
K6_late_m4309,6,4309,5,1,ipopt,0.04295556964608395,0.19177029095590115,58,0.00801640555468365,1,0,0
K6_late_m4309,6,4309,5,2,ccp,0.0524374386272788,0.2295744172297418,4,8.910713833465422e-11,5,1,1
K6_late_m4309,6,4309,5,2,ipopt,0.052437026844989555,0.18333829240873456,100,4.118492524241013e-07,3,0,0
K6_late_m4309,6,4309,5,3,ccp,0.05654908480159608,0.28875033324584365,5,1.19947045351676e-10,4,1,1
K6_late_m4309,6,4309,5,3,ipopt,0.03988200242984455,0.18082670820876956,100,0.012485498609595427,1,0,0
K6_late_m4309,6,4309,5,4,ccp,0.05329915290182308,0.2928998749703169,5,5.006819195352286e-10,5,1,1
K6_late_m4309,6,4309,5,4,ipopt,0.053107488589086704,0.19573845760896802,100,0.00019047485008473475,2,0,0
K6_late_m4309,6,4309,5,5,ccp,0.051723519405048546,0.41202720906585455,7,5.2629465369102846e-09,5,1,1
K6_late_m4309,6,4309,5,5,ipopt,0.043971718108732065,0.172001457773149,100,0.0013164174416326196,3,0,0
K6_late_m4309,6,4309,5,6,ccp,0.04887766919114015,0.23353141685947776,4,6.489989406999186e-09,4,1,1
K6_late_m4309,6,4309,5,6,ipopt,0.04869614373738031,0.3039719997905195,100,0.00015931992083672436,3,0,0
K6_late_m4309,6,4309,5,7,ccp,0.04318644538706931,0.28983729192987084,5,8.03523914072457e-15,6,1,1
K6_late_m4309,6,4309,5,7,ipopt,0.04185024193693106,0.20604649977758527,100,0.00033938210347265324,4,0,0
K6_late_m4309,6,4309,5,8,ccp,0.0431885806798041,0.23665233422070742,4,8.054289478420795e-09,5,1,1
K6_late_m4309,6,4309,5,8,ipopt,0.04001733191738492,0.20349754160270095,100,0.00256043089981748,2,0,0
K6_late_m4309,6,4309,5,9,ccp,0.039763286693922505,0.2941761249676347,5,5.634936961484982e-13,5,1,1
K6_late_m4309,6,4309,5,9,ipopt,0.036242384207281604,0.18666095938533545,100,0.0027205374132076993,2,0,0
K6_late_m4309,6,4309,6,0,ccp,0.048797346585114795,0.23182845814153552,4,3.631475814502849e-10,5,1,1
K6_late_m4309,6,4309,6,0,ipopt,0.03813736841460441,0.21152591658756137,100,0.00845246398154121,1,0,0
K6_late_m4309,6,4309,6,1,ccp,0.0464123569901446,0.24101879075169563,4,2.015332879745646e-09,5,1,1
K6_late_m4309,6,4309,6,1,ipopt,0.04262740877174839,0.20157487504184246,100,0.0005705514370244469,2,0,0
K6_late_m4309,6,4309,6,2,ccp,0.0491823865907483,0.3526476249098778,6,4.3576253716537394e-15,5,1,1
K6_late_m4309,6,4309,6,2,ipopt,0.04297712024325273,0.17276291688904166,100,0.003217374163419294,2,0,0
K6_late_m4309,6,4309,6,3,ccp,0.04417488195414133,0.23207475012168288,4,1.9552438904058e-09,5,1,1
K6_late_m4309,6,4309,6,3,ipopt,0.0402896942852513,0.20273745758458972,100,1.489486710343213e-05,5,0,0
K6_late_m4309,6,4309,6,4,ccp,0.04410473304900697,0.29282283317297697,5,4.5751022414997067e-10,5,1,1
K6_late_m4309,6,4309,6,4,ipopt,0.045113061816748,0.18413920793682337,100,3.156384590648903e-05,2,0,0
K6_late_m4309,6,4309,6,5,ccp,0.03860693340854327,0.23071925016120076,4,1.9317880628477724e-13,6,1,1
K6_late_m4309,6,4309,6,5,ipopt,0.04085146932194539,0.17731795832514763,100,0.006747488930282458,1,0,0
K6_late_m4309,6,4309,6,6,ccp,0.05416624459629783,0.35309729212895036,6,8.291908826230099e-13,5,1,1
K6_late_m4309,6,4309,6,6,ipopt,0.03757051826042457,0.19726445898413658,100,0.004908521220066145,2,0,0
K6_late_m4309,6,4309,6,7,ccp,0.03878176608861758,0.2309967498295009,4,2.2447550068749322e-10,6,1,1
K6_late_m4309,6,4309,6,7,ipopt,0.03263824927650401,0.19574291678145528,100,0.005224611377032735,1,0,0
K6_late_m4309,6,4309,6,8,ccp,0.04657382840978507,0.4651059159077704,8,7.386957018296059e-11,3,1,1
K6_late_m4309,6,4309,6,8,ipopt,0.04650434771137424,0.19247679132968187,100,6.732102885665531e-05,2,0,0
