instance,source,family,K,m,sampler,N,rep,phi,wall_s,ccp_iters,sandwich,regret_rel,miss
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,21,34.955543973181136,0.0035613342188298702,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,22,34.955543973181136,0.003699874971061945,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,23,34.955543973181136,0.0037549580447375774,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,24,34.955543973181136,0.0038030408322811127,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,25,34.955543973181136,0.00380583293735981,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,26,34.955543973181136,0.003738165833055973,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,27,34.955543973181136,0.0036185411736369133,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,28,34.955543973181136,0.003676291089504957,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,29,34.955543973181136,0.0037820832803845406,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,30,34.955543973181136,0.0037086247466504574,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,31,34.955543973181136,0.003754833247512579,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,32,34.955543973181136,0.003536500036716461,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,33,34.955543973181136,0.003626833204180002,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,34,34.955543973181136,0.0035925828851759434,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,35,34.955543973181136,0.0034954999573528767,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,36,34.955543973181136,0.0036385413259267807,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,37,34.955543973181136,0.003582875244319439,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,38,34.955543973181136,0.0038315001875162125,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,39,34.955543973181136,0.0036132503300905228,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,40,34.955543973181136,0.003633917309343815,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,41,34.955543973181136,0.003552915994077921,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,42,34.955543973181136,0.0035667922347784042,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,43,34.955543973181136,0.0034971251152455807,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,44,34.955543973181136,0.0037202914245426655,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,45,34.955543973181136,0.003568749874830246,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,46,34.955543973181136,0.0034597497433423996,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,47,34.955543973181136,0.0038473750464618206,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,48,34.955543973181136,0.0034541250206530094,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,512,49,34.955543973181136,0.0036802501417696476,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,0,34.955543973181136,0.00425512483343482,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,1,34.955543973181136,0.004159125033766031,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,2,34.955543973181136,0.004241958726197481,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,3,34.955543973181136,0.004142125137150288,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,4,34.955543973181136,0.004088959190994501,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,5,34.955543973181136,0.004455000162124634,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,6,34.955543973181136,0.004178208764642477,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,7,34.955543973181136,0.004112042021006346,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,8,34.955543973181136,0.0038939998485147953,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,9,34.955543973181136,0.004111375194042921,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,10,34.955543973181136,0.00430562486872077,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,11,34.955543973181136,0.004370125010609627,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,12,34.955543973181136,0.0041127498261630535,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,13,34.955543973181136,0.004490209277719259,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,14,34.955543973181136,0.004146124701946974,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,15,34.955543973181136,0.004239040892571211,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,16,34.955543973181136,0.0041114590130746365,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,17,34.955543973181136,0.004346333909779787,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,18,34.955543973181136,0.004292749799787998,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,19,34.955543973181136,0.004140292294323444,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,20,34.955543973181136,0.003959249705076218,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,21,34.955543973181136,0.004176165908575058,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,22,34.955543973181136,0.003961415961384773,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,23,34.955543973181136,0.004123499616980553,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,24,34.955543973181136,0.004013000056147575,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,25,34.955543973181136,0.00452808290719986,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,26,34.955543973181136,0.004084500018507242,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,27,34.955543973181136,0.004062250256538391,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,28,34.955543973181136,0.004112542141228914,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,29,34.955543973181136,0.004110290668904781,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,30,34.955543973181136,0.004294666927307844,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,31,34.955543973181136,0.003972959239035845,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,32,34.955543973181136,0.0039942916482687,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,33,34.955543973181136,0.004232333041727543,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,34,34.955543973181136,0.004077541176229715,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,35,34.955543973181136,0.004106125328689814,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,36,34.955543973181136,0.003986916970461607,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,37,34.955543973181136,0.004069000016897917,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,38,34.955543973181136,0.0041641672141849995,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,39,34.955543973181136,0.004072332754731178,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,40,34.955543973181136,0.004109375178813934,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,41,34.955543973181136,0.003906874917447567,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,42,34.955543973181136,0.004048166796565056,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,43,34.955543973181136,0.004058874677866697,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,44,34.955543973181136,0.0037918328307569027,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,45,34.955543973181136,0.004115290939807892,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,46,34.955543973181136,0.003951624967157841,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,47,34.955543973181136,0.004298957996070385,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,48,34.955543973181136,0.004221250303089619,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,exp,2048,49,34.955543973181136,0.004437834024429321,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,0,34.955543973181136,0.003724541049450636,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,1,34.955543973181136,0.003682458773255348,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,2,34.955543973181136,0.0035737077705562115,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,3,34.955543973181136,0.0036968342028558254,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,4,34.955543973181136,0.0035022501833736897,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,5,34.955543973181136,0.0037419996224343777,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,6,34.955543973181136,0.0035385829396545887,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,7,34.955543973181136,0.0037529999390244484,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,8,34.955543973181136,0.003676957916468382,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,9,34.955543973181136,0.0036400826647877693,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,10,34.955543973181136,0.0035859160125255585,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,11,34.955543973181136,0.0037075839936733246,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,12,34.955543973181136,0.003690292127430439,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,13,34.955543973181136,0.003841124940663576,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,14,34.955543973181136,0.003505624830722809,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,15,34.955543973181136,0.003751582931727171,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,16,34.955543973181136,0.003592624794691801,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,17,34.955543973181136,0.0037641669623553753,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,18,34.955543973181136,0.003546082880347967,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,19,34.955543973181136,0.003647499717772007,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,20,34.955543973181136,0.0036929999478161335,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,21,34.955543973181136,0.0037780418060719967,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,22,34.955543973181136,0.004041125066578388,16,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,23,34.955543973181136,0.0035495003685355186,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,24,34.955543973181136,0.0035084583796560764,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,25,34.955543973181136,0.0035266662016510963,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,26,34.955543973181136,0.003629999700933695,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,27,34.955543973181136,0.0036892080679535866,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,28,34.955543973181136,0.004018124658614397,16,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,29,34.955543973181136,0.0035219588316977024,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,30,34.955543973181136,0.004267749842256308,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,31,34.955543973181136,0.0036561251617968082,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,32,34.955543973181136,0.004260959103703499,16,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,33,34.955543973181136,0.0040163747034966946,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,34,34.955543973181136,0.0036266669631004333,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,35,34.955543973181136,0.0039514158852398396,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,36,34.955543973181136,0.003627167083323002,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,37,34.955543973181136,0.004049666225910187,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,38,34.955543973181136,0.0036869579926133156,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,39,34.955543973181136,0.004008749965578318,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,40,34.955543973181136,0.0036796671338379383,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,41,34.955543973181136,0.0037467502988874912,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,42,34.955543973181136,0.004007458686828613,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,43,34.955543973181136,0.003597500268369913,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,44,34.955543973181136,0.00364304194226861,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,45,34.955543973181136,0.0035140840336680412,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,46,34.955543973181136,0.00371391698718071,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,47,34.955543973181136,0.003590666688978672,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,48,34.955543973181136,0.004114540759474039,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,128,49,34.955543973181136,0.004019457846879959,15,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,0,34.955543973181136,0.003706041257828474,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,1,34.955543973181136,0.003772041294723749,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,2,34.955543973181136,0.0037377499975264072,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,3,34.955543973181136,0.003505499567836523,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,4,34.955543973181136,0.0036464170552790165,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,5,34.955543973181136,0.0034965001977980137,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,6,34.955543973181136,0.0036780000664293766,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,7,34.955543973181136,0.0036646672524511814,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,8,34.955543973181136,0.003677875269204378,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,9,34.955543973181136,0.003712874837219715,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,10,34.955543973181136,0.0037156250327825546,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,11,34.955543973181136,0.003667083103209734,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,12,34.955543973181136,0.003960500005632639,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,13,34.955543973181136,0.003616166301071644,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,14,34.955543973181136,0.0038619996048510075,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,15,34.955543973181136,0.0035395417362451553,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,16,34.955543973181136,0.0037914160639047623,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,17,34.955543973181136,0.003690208774060011,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,18,34.955543973181136,0.0038586249575018883,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,19,34.955543973181136,0.0036826659925282,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,20,34.955543973181136,0.0038028331473469734,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,21,34.955543973181136,0.0038865827955305576,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,22,34.955543973181136,0.003771750256419182,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,23,34.955543973181136,0.003588124644011259,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,24,34.955543973181136,0.003554750233888626,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,25,34.955543973181136,0.0038460837677121162,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,26,34.955543973181136,0.0037887077778577805,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,27,34.955543973181136,0.0038237497210502625,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,28,34.955543973181136,0.00388133293017745,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,29,34.955543973181136,0.003835082985460758,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,30,34.955543973181136,0.0037977080792188644,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,31,34.955543973181136,0.0036971657536923885,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,32,34.955543973181136,0.003782500047236681,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,33,34.955543973181136,0.003531916067004204,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,34,34.955543973181136,0.0036415420472621918,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,35,34.955543973181136,0.0036503332667052746,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,36,34.955543973181136,0.0038400422781705856,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,37,34.955543973181136,0.0038378341123461723,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,38,34.955543973181136,0.003990749828517437,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,39,34.955543973181136,0.0036002499982714653,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,40,34.955543973181136,0.0039043747819960117,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,41,34.955543973181136,0.0037006670609116554,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,42,34.955543973181136,0.0038594999350607395,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,43,34.955543973181136,0.003726040944457054,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,44,34.955543973181136,0.003722582943737507,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,45,34.955543973181136,0.0036316663026809692,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,46,34.955543973181136,0.0034923339262604713,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,47,34.955543973181136,0.003955333027988672,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,48,34.955543973181136,0.0036842920817434788,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,512,49,34.955543973181136,0.0037309168837964535,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,0,34.955543973181136,0.004616499878466129,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,1,34.955543973181136,0.004113166127353907,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,2,34.955543973181136,0.00445020804181695,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,3,34.955543973181136,0.004054457880556583,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,4,34.955543973181136,0.004540124908089638,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,5,34.955543973181136,0.003950708080083132,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,6,34.955543973181136,0.004487041849642992,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,7,34.955543973181136,0.004032874945551157,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,8,34.955543973181136,0.004540791269391775,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,9,34.955543973181136,0.004449333064258099,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,10,34.955543973181136,0.004045582842081785,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,11,34.955543973181136,0.0045552500523626804,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,12,34.955543973181136,0.004312416072934866,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,13,34.955543973181136,0.004246292170137167,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,14,34.955543973181136,0.004107167012989521,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,15,34.955543973181136,0.004304707981646061,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,16,34.955543973181136,0.004142917226999998,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,17,34.955543973181136,0.0041654580272734165,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,18,34.955543973181136,0.004275167360901833,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,19,34.955543973181136,0.004144040867686272,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,20,34.955543973181136,0.004151958040893078,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,21,34.955543973181136,0.004077333025634289,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,22,34.955543973181136,0.004001624882221222,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,23,34.955543973181136,0.0039800419472157955,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,24,34.955543973181136,0.003937665838748217,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,25,34.955543973181136,0.00424879090860486,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,26,34.955543973181136,0.004036667291074991,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,27,34.955543973181136,0.004058333113789558,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,28,34.955543973181136,0.00456604128703475,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,29,34.955543973181136,0.004265875089913607,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,30,34.955543973181136,0.004407458007335663,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,31,34.955543973181136,0.004348624963313341,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,32,34.955543973181136,0.004068207927048206,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,33,34.955543973181136,0.0040857079438865185,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,34,34.955543973181136,0.004112374968826771,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,35,34.955543973181136,0.003929709084331989,14,False,0.0,0
syn_K6_m30_s2_gauss,synthetic,gauss,6,30,sobol,2048,36,34.955543973181136,0.0042024170979857445,14,False,0.0,0
